global_step,episode,step_in_ep,avg_r_speed,avg_r_orientation,avg_r_lane,avg_r_collision,avg_r_offroad,avg_r_total,speed_kmh
92042,120,950,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
92092,120,1000,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
92142,120,1050,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
92192,120,1100,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
92242,120,1150,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
92292,120,1200,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
92342,120,1250,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
92392,120,1300,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
92442,120,1350,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
92492,120,1400,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
92542,120,1450,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
92592,120,1500,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
92642,120,1550,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
92692,120,1600,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
92742,120,1650,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
92792,120,1700,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
92842,120,1750,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
92892,120,1800,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
92942,120,1850,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
92992,120,1900,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
93042,120,1950,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
93092,120,2000,0.0183,0.9977,0.0,0.0,0.0,1.016,0.0
93142,121,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
93192,121,100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
93242,121,150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
93292,121,200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
93342,121,250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
93392,121,300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
93442,121,350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
93492,121,400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
93542,121,450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
93592,121,500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
93642,121,550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
93692,121,600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
93742,121,650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
93792,121,700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
93842,121,750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
93892,121,800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
93942,121,850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
93992,121,900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
94042,121,950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
94092,121,1000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
94142,121,1050,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
94192,121,1100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
94242,121,1150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
94292,121,1200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
94342,121,1250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
94392,121,1300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
94442,121,1350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
94492,121,1400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
94542,121,1450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
94592,121,1500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
94642,121,1550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
94692,121,1600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
94742,121,1650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
94792,121,1700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
94842,121,1750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
94892,121,1800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
94942,121,1850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
94992,121,1900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
95042,121,1950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
95092,121,2000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
95142,122,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
95192,122,100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
95242,122,150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
95292,122,200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
95342,122,250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
95392,122,300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
95442,122,350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
95492,122,400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
95542,122,450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
95592,122,500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
95642,122,550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
95692,122,600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
95742,122,650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
95792,122,700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
95842,122,750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
95892,122,800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
95942,122,850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
95992,122,900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
96042,122,950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
96092,122,1000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
96142,122,1050,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
96192,122,1100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
96242,122,1150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
96292,122,1200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
96342,122,1250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
96392,122,1300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
96442,122,1350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
96492,122,1400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
96542,122,1450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
96592,122,1500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
96642,122,1550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
96692,122,1600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
96742,122,1650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
96792,122,1700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
96842,122,1750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
96892,122,1800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
96942,122,1850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
96992,122,1900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
97042,122,1950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
97092,122,2000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
97142,123,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
97192,123,100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
97242,123,150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
97292,123,200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
97342,123,250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
97392,123,300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
97442,123,350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
97492,123,400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
97542,123,450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
97592,123,500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
97642,123,550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
97692,123,600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
97742,123,650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
97792,123,700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
97842,123,750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
97892,123,800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
97942,123,850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
97992,123,900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
98042,123,950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
98092,123,1000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
98142,123,1050,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
98192,123,1100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
98242,123,1150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
98292,123,1200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
98342,123,1250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
98392,123,1300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
98442,123,1350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
98492,123,1400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
98542,123,1450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
98592,123,1500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
98642,123,1550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
98692,123,1600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
98742,123,1650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
98792,123,1700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
98842,123,1750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
98892,123,1800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
98942,123,1850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
98992,123,1900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
99042,123,1950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
99092,123,2000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
99142,124,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
99192,124,100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
99242,124,150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
99292,124,200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
99342,124,250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
99392,124,300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
99442,124,350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
99492,124,400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
99542,124,450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
99592,124,500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
99642,124,550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
99692,124,600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
99742,124,650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
99792,124,700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
99842,124,750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
99892,124,800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
99942,124,850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
99992,124,900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
100042,124,950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
100092,124,1000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
100142,124,1050,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
100192,124,1100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
100242,124,1150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
100292,124,1200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
100342,124,1250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
100392,124,1300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
100442,124,1350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
100492,124,1400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
100542,124,1450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
100592,124,1500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
100642,124,1550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
100692,124,1600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
100742,124,1650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
100792,124,1700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
100842,124,1750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
100892,124,1800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
100942,124,1850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
100992,124,1900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
101042,124,1950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
101092,124,2000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
101142,125,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
101192,125,100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
101242,125,150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
101292,125,200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
101342,125,250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
101392,125,300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
101442,125,350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
101492,125,400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
101542,125,450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
101592,125,500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
101642,125,550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
101692,125,600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
101742,125,650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
101792,125,700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
101842,125,750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
101892,125,800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
101942,125,850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
101992,125,900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
102042,125,950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
102092,125,1000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
102142,125,1050,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
102192,125,1100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
102242,125,1150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
102292,125,1200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
102342,125,1250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
102392,125,1300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
102442,125,1350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
102492,125,1400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
102542,125,1450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
102592,125,1500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
102642,125,1550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
102692,125,1600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
102742,125,1650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
102792,125,1700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
102842,125,1750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
102892,125,1800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
102942,125,1850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
102992,125,1900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
103042,125,1950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
103092,125,2000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
103142,126,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
103192,126,100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
103242,126,150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
103292,126,200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
103342,126,250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
103392,126,300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
103442,126,350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
103492,126,400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
103542,126,450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
103592,126,500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
103642,126,550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
103692,126,600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
103742,126,650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
103792,126,700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
103842,126,750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
103892,126,800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
103942,126,850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
103992,126,900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
104042,126,950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
104092,126,1000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
104142,126,1050,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
104192,126,1100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
104242,126,1150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
104292,126,1200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
104342,126,1250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
104392,126,1300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
104442,126,1350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
104492,126,1400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
104542,126,1450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
104592,126,1500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
104642,126,1550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
104692,126,1600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
104742,126,1650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
104792,126,1700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
104842,126,1750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
104892,126,1800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
104942,126,1850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
104992,126,1900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
105042,126,1950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
105092,126,2000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
105142,127,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
105192,127,100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
105242,127,150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
105292,127,200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
105342,127,250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
105392,127,300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
105442,127,350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
105492,127,400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
105542,127,450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
105592,127,500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
105642,127,550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
105692,127,600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
105742,127,650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
105792,127,700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
105842,127,750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
105892,127,800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
105942,127,850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
105992,127,900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
106042,127,950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
106092,127,1000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
106142,127,1050,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
106192,127,1100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
106242,127,1150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
106292,127,1200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
106342,127,1250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
106392,127,1300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
106442,127,1350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
106492,127,1400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
106542,127,1450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
106592,127,1500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
106642,127,1550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
106692,127,1600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
106742,127,1650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
106792,127,1700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
106842,127,1750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
106892,127,1800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
106942,127,1850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
106992,127,1900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
107042,127,1950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
107092,127,2000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
107142,128,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
107192,128,100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
107242,128,150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
107292,128,200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
107342,128,250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
107392,128,300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
107442,128,350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
107492,128,400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
107542,128,450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
107592,128,500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
107642,128,550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
107692,128,600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
107742,128,650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
107792,128,700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
107842,128,750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
107892,128,800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
107942,128,850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
107992,128,900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
108042,128,950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
108092,128,1000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
108142,128,1050,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
108192,128,1100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
108242,128,1150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
108292,128,1200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
108342,128,1250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
108392,128,1300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
108442,128,1350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
108492,128,1400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
108542,128,1450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
108592,128,1500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
108642,128,1550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
108692,128,1600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
108742,128,1650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
108792,128,1700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
108842,128,1750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
108892,128,1800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
108942,128,1850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
108992,128,1900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
109042,128,1950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
109092,128,2000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
109142,129,50,0.0187,1.0,0.0,0.0,0.0,1.0187,0.0
109192,129,100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
109242,129,150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
109292,129,200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
109342,129,250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
109392,129,300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
109442,129,350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
109492,129,400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
109542,129,450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
109592,129,500,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
109642,129,550,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
109692,129,600,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
109742,129,650,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
109792,129,700,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
109842,129,750,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
109892,129,800,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
109942,129,850,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
109992,129,900,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
110042,129,950,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
110092,129,1000,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
110142,129,1050,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
110192,129,1100,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
110242,129,1150,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
110292,129,1200,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
110342,129,1250,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
110392,129,1300,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
110442,129,1350,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
110492,129,1400,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
110542,129,1450,0.0183,1.0,0.0,0.0,0.0,1.0183,0.0
